icao_code,fecha_mes,operaciones_llegada,operaciones_salida,TOQUE Y DESPEGUE,operaciones_otras,operaciones_total,pasajeros_salida,carga_salida_kg,n_destinos_total,n_empresas_salida,n_registros_salida,pasajeros_llegada,carga_llegada_kg,n_origenes_total,n_empresas_llegada,n_registros_llegada,pasajeros_total,carga_total_kg,pasajeros_salida_internacional,pasajeros_salida_nacional,pasajeros_llegada_internacional,pasajeros_llegada_nacional,pasajeros_internacional_total,proporcion_pasajeros_internacional,n_metar_mes,temp_media_c,temp_min_c,temp_max_c,temp_std_c,dewpoint_media_c,humedad_media_pct,viento_medio_kt,viento_max_kt,viento_std_kt,rafaga_max_kt,visibilidad_media_sm,visibilidad_min_sm,visibilidad_std_sm,cloud_base_min_ft,altimeter_media_inhg,prop_lluvia,prop_tormenta,prop_niebla,prop_baja_visibilidad,prop_viento_fuerte,prop_rafaga,prop_ifr_aprox,n_metar_esperados_mes,cobertura_metar_ratio,name,type,municipality,region_name,iata_code,latitude_deg,longitude_deg,elevation_ft,scheduled_service,tiene_metar_mes,tiene_od_mes,sin_od_sin_metar_mes,target_operaciones_total_mes_siguiente,target_q33_operaciones,target_q66_operaciones,target_nivel_operacion_mes_siguiente
SKPS,2022-05-01,364.0,363.0,0.0,0.0,727.0,28118.0,41862.0,45,5,70,28031.0,83755.0,18,4,37,56149.0,125617.0,216.0,27902.0,3.0,28028.0,219.0,0.003900336604391886,391,19.497435897435896,14.000000000000002,28.000000000000004,2.7282665079778794,15.5,79.35123076923087,4.2264871794871794,23.33,3.2396337694235524,27.0,5.691205128205147,0.06,1.5103626061413828,100.0,30.12976923076924,0.12020460358056266,0.0,0.056265984654731455,0.09487179487179487,0.002564102564102564,0.020460358056265986,0.12533333333333332,744.0,0.5255376344086021,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,644.0,220.0,564.0,alto
SKPS,2022-06-01,322.0,322.0,0.0,0.0,644.0,27102.0,39020.0,41,4,59,29197.0,76811.0,17,4,32,56299.0,115831.0,295.0,26807.0,3.0,29194.0,298.0,0.005293166841329331,377,18.424,13.0,21.999999999999996,2.3375475058800377,14.893333333333333,80.8406133333333,4.18079575596817,29.16,2.746226889942959,18.0,5.884308510638322,0.31,1.1220543304882236,100.0,30.0276595744681,0.11936339522546419,0.0,0.03183023872679045,0.047872340425531915,0.002652519893899204,0.005305039787798408,0.05319148936170213,720.0,0.5236111111111111,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,645.0,220.0,564.0,alto
SKPS,2022-07-01,321.0,324.0,0.0,0.0,645.0,34069.0,43162.0,43,5,61,31643.0,51303.0,15,5,31,65712.0,94465.0,428.0,33641.0,0.0,31643.0,428.0,0.0065132700267835405,391,19.427109974424553,13.0,26.0,2.9516065309447375,14.028132992327366,73.13291560102304,4.323076923076923,20.0,3.4653230031150803,28.0,5.915447570332502,0.06,1.1565369357623398,100.0,30.12278350515466,0.12531969309462915,0.0025575447570332483,0.03580562659846547,0.04603580562659847,0.002564102564102564,0.04092071611253197,0.05194805194805195,744.0,0.5255376344086021,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,600.0,220.0,564.0,alto
SKPS,2022-08-01,299.0,301.0,0.0,0.0,600.0,31669.0,43118.0,43,5,68,30979.0,56124.0,16,5,36,62648.0,99242.0,264.0,31405.0,2.0,30977.0,266.0,0.004245945600817265,396,20.196969696969695,13.0,26.0,3.095376856317128,12.512626262626263,63.83141414141408,4.244949494949495,14.0,2.7454173088939373,24.0,6.129242424242451,0.06,0.6475788847451555,100.0,30.121439393939422,0.025252525252525252,0.005050505050505051,0.005050505050505051,0.012626262626262626,0.0,0.015151515151515152,0.026525198938992044,744.0,0.532258064516129,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,661.0,220.0,564.0,alto
SKPS,2022-09-01,332.0,329.0,0.0,0.0,661.0,30069.0,42028.0,44,6,63,28712.0,57346.0,19,7,38,58781.0,99374.0,299.0,29770.0,12.0,28700.0,311.0,0.0052908252666678006,389,20.367609254498714,13.0,26.999999999999996,3.2413373356090425,12.735218508997429,63.69871465295625,5.442159383033419,16.0,3.1491893025334887,26.0,6.103521850899766,0.06,0.7118881439854722,500.0,30.122776349614433,0.04113110539845758,0.010282776349614395,0.02313624678663239,0.017994858611825194,0.0,0.03598971722365039,0.01876675603217158,720.0,0.5402777777777777,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,658.0,220.0,564.0,alto
SKPS,2022-10-01,329.0,329.0,0.0,0.0,658.0,33889.0,40544.0,44,7,66,32741.0,60142.0,19,7,39,66630.0,100686.0,300.0,33589.0,5.0,32736.0,305.0,0.004577517634699085,398,19.306532663316585,14.000000000000002,26.999999999999996,2.7820054266921415,14.947236180904522,78.31135678391962,4.236775818639798,18.0,3.2293411284437323,32.0,5.445088161209079,0.03,1.827209277069262,100.0,30.11864321608042,0.10552763819095477,0.01256281407035176,0.0829145728643216,0.1385390428211587,0.0,0.017587939698492462,0.18575063613231552,744.0,0.5349462365591398,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,680.0,220.0,564.0,alto
SKPS,2022-11-01,341.0,339.0,0.0,0.0,680.0,35061.0,38184.0,42,5,76,34388.0,77827.0,17,6,37,69449.0,116011.0,297.0,34764.0,0.0,34388.0,297.0,0.004276519460323403,383,19.026109660574413,14.000000000000002,24.000000000000004,2.5084876356700603,15.409921671018276,80.65488250652737,3.77023498694517,9.0,2.550936938461692,18.0,5.483185378590093,0.03,1.7519880359495215,100.0,30.113629242819865,0.07571801566579635,0.0026109660574412533,0.08877284595300261,0.12532637075718014,0.0,0.013054830287206266,0.13577023498694518,720.0,0.5319444444444444,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,674.0,220.0,564.0,alto
SKPS,2022-12-01,339.0,335.0,0.0,0.0,674.0,33264.0,48179.0,48,8,69,38126.0,73304.0,20,7,39,71390.0,121483.0,322.0,32942.0,7.0,38119.0,329.0,0.004608488583835271,398,18.688442211055275,14.000000000000002,23.000000000000004,2.546972734691441,15.14321608040201,80.81022613065328,3.9145728643216082,9.0,2.5179934223563936,16.0,5.570904522613084,0.06,1.702778048971767,100.0,30.093316582914575,0.032663316582914576,0.0,0.06030150753768844,0.11055276381909548,0.0,0.005025125628140704,0.13316582914572864,744.0,0.5349462365591398,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,916.0,220.0,564.0,alto
SKPS,2023-01-01,459.0,457.0,0.0,0.0,916.0,49743.0,77194.0,49,9,91,38199.0,173114.0,23,10,47,87942.0,250308.0,466.0,49277.0,6.0,38193.0,472.0,0.005367173819108048,407,18.76167076167076,13.0,25.0,2.6512763279592733,14.695331695331696,78.67201474201474,3.737100737100737,12.0,2.4779171388426002,22.0,5.8611056511056745,0.06,1.275687781707012,100.0,30.1136453201971,0.07862407862407862,0.004914004914004914,0.044226044226044224,0.05405405405405406,0.0,0.009828009828009828,0.06801007556675064,744.0,0.5470430107526881,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,724.0,220.0,564.0,alto
SKPS,2023-02-01,363.0,361.0,0.0,0.0,724.0,37580.0,76506.0,43,5,73,33790.0,212419.0,18,5,40,71370.0,288925.0,273.0,37307.0,2.0,33788.0,275.0,0.003853159590864509,365,19.52054794520548,14.000000000000002,32.0,2.925398390456802,14.92876712328767,76.72241095890416,3.3972602739726026,13.0,2.6999172048121363,21.0,5.830986301369883,0.06,1.297445974792068,100.0,30.08443835616442,0.07671232876712329,0.0,0.03561643835616438,0.06301369863013699,0.0,0.010958904109589041,0.11797752808988764,672.0,0.5431547619047619,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,618.0,220.0,564.0,alto
SKPS,2023-03-01,310.0,308.0,0.0,0.0,618.0,33577.0,92167.0,48,4,64,31844.0,224885.0,17,4,26,65421.0,317052.0,343.0,33234.0,0.0,31844.0,343.0,0.005242964797236361,397,19.073047858942065,14.000000000000002,26.999999999999996,2.698148267040945,15.3727959697733,80.5738035264484,4.035264483627204,14.0,2.6777734122865087,21.0,5.715743073047879,0.31,1.4838541014627777,200.0,30.12392947103278,0.163727959697733,0.0,0.0327455919395466,0.08564231738035265,0.0,0.017632241813602016,0.10327455919395466,744.0,0.5336021505376344,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,684.0,220.0,564.0,alto
SKPS,2023-04-01,345.0,339.0,0.0,0.0,684.0,29956.0,76826.0,48,6,61,28452.0,131687.0,19,7,29,58408.0,208513.0,269.0,29687.0,0.0,28452.0,269.0,0.004605533488563211,390,19.54102564102564,15.0,26.0,2.593666197453684,16.084615384615386,81.39071794871798,3.850515463917526,10.0,2.534174634329614,16.0,5.794487179487201,0.09,1.3757643796704129,100.0,29.593984575835474,0.06923076923076923,0.0,0.04358974358974359,0.07435897435897436,0.0,0.005128205128205128,0.09743589743589744,720.0,0.5416666666666666,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,558.0,220.0,564.0,medio
SKPS,2023-05-01,282.0,276.0,0.0,0.0,558.0,28181.0,65603.0,51,6,63,27052.0,158272.0,17,6,26,55233.0,223875.0,317.0,27864.0,0.0,27052.0,317.0,0.00573932250647258,400,21.0775,15.0,29.000000000000004,3.0322400877692157,15.1825,71.55847499999992,4.3325,17.0,3.1482889094941884,28.0,5.968750000000021,0.06,1.0633754538683526,300.0,30.11475,0.0625,0.0,0.0175,0.0425,0.0,0.035,0.05527638190954774,744.0,0.5376344086021505,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,524.0,220.0,564.0,medio
SKPS,2023-06-01,261.0,263.0,0.0,0.0,524.0,27514.0,56303.0,49,8,66,29114.0,146505.0,17,8,28,56628.0,202808.0,339.0,27175.0,0.0,29114.0,339.0,0.0059864378046196225,386,21.48831168831169,15.0,28.000000000000004,3.1524615888641794,13.42077922077922,62.76849350649338,4.254545454545455,16.0,3.063160874889621,32.0,6.198727272727298,3.11,0.1640143886888272,1000.0,30.121090909090952,0.038860103626943004,0.0,0.0,0.0,0.0,0.05958549222797927,0.0,720.0,0.5361111111111111,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,611.0,220.0,564.0,alto
SKPS,2023-07-01,304.0,307.0,0.0,0.0,611.0,35701.0,55105.0,47,6,69,32272.0,129105.0,16,7,30,67973.0,184210.0,572.0,35129.0,0.0,32272.0,572.0,0.008415105997969782,388,22.033505154639176,15.0,28.000000000000004,3.048515728557125,12.22938144329897,56.14115979381443,4.752577319587629,15.0,3.1762390703864103,27.0,6.122628865979397,0.31,0.6601184580811882,300.0,29.61667525773194,0.061855670103092786,0.002577319587628866,0.007731958762886598,0.015463917525773196,0.0,0.06443298969072164,0.02577319587628866,744.0,0.521505376344086,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,590.0,220.0,564.0,alto
SKPS,2023-08-01,296.0,294.0,0.0,0.0,590.0,34966.0,59230.0,47,7,81,33776.0,151375.0,16,6,27,68742.0,210605.0,492.0,34474.0,0.0,33776.0,492.0,0.007157196473771494,397,22.40759493670886,14.000000000000002,29.000000000000004,3.5514268295802767,11.377215189873418,52.72524050632914,6.785894206549118,19.0,4.3388080240531,32.0,6.1517380352645095,0.09,0.5005141315164293,100.0,30.12409090909092,0.042821158690176324,0.0,0.005037783375314861,0.007556675062972292,0.0,0.13350125944584382,0.007853403141361256,744.0,0.5336021505376344,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,552.0,220.0,564.0,medio
SKPS,2023-09-01,277.0,275.0,0.0,0.0,552.0,29422.0,52413.0,46,4,62,27049.0,15677.0,16,5,26,56471.0,68090.0,453.0,28969.0,0.0,27049.0,453.0,0.008021816507587966,378,22.756613756613756,15.0,29.000000000000004,3.2424605327827436,10.923280423280424,49.593015873015794,6.550264550264551,19.0,3.9437507136101706,32.0,6.205079365079391,4.97,0.07123107723123054,1200.0,30.105555555555576,0.013227513227513227,0.005291005291005291,0.0,0.0,0.0,0.1349206349206349,0.0,720.0,0.525,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,542.0,220.0,564.0,medio
SKPS,2023-10-01,272.0,270.0,0.0,0.0,542.0,30184.0,50053.0,47,6,67,26882.0,106010.0,16,7,25,57066.0,156063.0,419.0,29765.0,0.0,26882.0,419.0,0.00734237549504083,394,20.804568527918782,12.000000000000002,26.999999999999996,3.125024896246781,14.52284263959391,69.2094416243655,4.99492385786802,20.0,3.1974822505026066,30.0,6.08088832487312,0.06,0.7994619518359326,500.0,30.12281725888324,0.03807106598984772,0.007614213197969543,0.02030456852791878,0.02284263959390863,0.0025380710659898475,0.02030456852791878,0.0234375,744.0,0.5295698924731183,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,672.0,220.0,564.0,alto
SKPS,2023-11-01,336.0,336.0,0.0,0.0,672.0,39119.0,60804.0,47,4,59,34737.0,139747.0,15,5,25,73856.0,200551.0,529.0,38590.0,0.0,34737.0,529.0,0.007162586655112652,388,20.38659793814433,15.0,28.000000000000004,2.921014614917941,15.971649484536082,77.53891752577326,4.639175257731959,17.0,3.1341597689935115,36.0,5.817963917525796,0.06,1.3761804343333686,100.0,30.098814432989748,0.03350515463917526,0.0,0.061855670103092786,0.06443298969072164,0.0,0.02577319587628866,0.10443864229765012,720.0,0.5388888888888889,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,737.0,220.0,564.0,alto
SKPS,2023-12-01,369.0,368.0,0.0,0.0,737.0,40067.0,67566.0,47,4,63,45655.0,149924.0,16,4,22,85722.0,217490.0,533.0,39534.0,0.0,45655.0,533.0,0.0062177737336973,401,20.3925,15.0,28.000000000000004,2.769045464046212,16.1575,78.66607500000002,4.381546134663342,18.0,2.9885713315046165,28.0,5.738750000000017,0.06,1.4321184817830759,200.0,30.096300000000014,0.08728179551122195,0.0,0.05486284289276808,0.085,0.0,0.022443890274314215,0.09273182957393483,744.0,0.5389784946236559,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,729.0,220.0,564.0,alto
SKPS,2024-01-01,365.0,364.0,0.0,0.0,729.0,47654.0,41374.0,48,5,52,34883.0,96807.0,15,5,21,82537.0,138181.0,676.0,46978.0,0.0,34883.0,676.0,0.00819026618365097,395,21.640506329113926,15.0,28.000000000000004,3.2238608733624687,14.075949367088608,65.30934177215188,6.3192405063291135,85.0,6.069217657573735,58.32,6.079185750636158,0.06,0.7666507789986872,200.0,29.211700507614207,0.020253164556962026,0.0,0.015189873417721518,0.020356234096692113,0.015189873417721518,0.08354430379746836,0.03333333333333333,744.0,0.5309139784946236,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,692.0,220.0,564.0,alto
SKPS,2024-02-01,346.0,346.0,0.0,0.0,692.0,34952.0,50092.0,46,7,52,29544.0,115963.0,16,7,24,64496.0,166055.0,457.0,34495.0,0.0,29544.0,457.0,0.007085710741751426,377,21.039893617021278,5.0,28.000000000000004,3.21098182108201,15.566489361702128,73.02457446808508,5.3315649867374,20.0,4.003839373046052,40.0,6.014101876675626,0.06,1.0184167346951942,100.0,30.129151193633973,0.050397877984084884,0.005305039787798408,0.029177718832891247,0.03485254691689008,0.002652519893899204,0.0636604774535809,0.07880434782608696,696.0,0.5416666666666666,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,824.0,220.0,564.0,alto
SKPS,2024-03-01,416.0,408.0,0.0,0.0,824.0,35735.0,48060.0,54,5,62,32911.0,99141.0,16,5,20,68646.0,147201.0,487.0,35248.0,0.0,32911.0,487.0,0.007094368207907234,421,21.333333333333332,15.0,31.0,3.3015991400325686,15.442857142857143,71.75899999999994,4.919047619047619,21.0,3.9746354567977007,33.0,5.930714285714308,0.06,1.1693308223554473,100.0,30.1277857142857,0.0498812351543943,0.004750593824228029,0.0332541567695962,0.05476190476190476,0.002380952380952381,0.06175771971496437,0.11352657004830918,744.0,0.5658602150537635,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,640.0,220.0,564.0,alto
SKPS,2024-04-01,321.0,319.0,0.0,0.0,640.0,35186.0,47565.0,50,5,66,30140.0,106018.0,16,5,22,65326.0,153583.0,375.0,34811.0,0.0,30140.0,375.0,0.005740440253497842,416,20.720481927710843,15.0,29.000000000000004,3.1089616078784204,16.00722891566265,76.58580722891571,4.52289156626506,16.0,3.0086560026563367,28.0,5.857638554216891,0.06,1.261075077912957,100.0,30.122240963855425,0.12259615384615384,0.004807692307692308,0.026442307692307692,0.060240963855421686,0.0,0.03365384615384615,0.15517241379310345,720.0,0.5777777777777777,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,552.0,220.0,564.0,medio
SKPS,2024-05-01,277.0,275.0,0.0,0.0,552.0,32994.0,52336.0,45,6,69,30175.0,113824.0,17,6,24,63169.0,166160.0,406.0,32588.0,0.0,30175.0,406.0,0.006427203216767719,417,20.908653846153847,15.0,28.000000000000004,2.9487709696916125,16.716346153846153,78.73276442307689,4.492788461538462,17.0,2.755051599186446,30.0,5.714637681159442,0.16,1.4261259055326827,100.0,30.1232451923077,0.19424460431654678,0.007194244604316547,0.02158273381294964,0.08695652173913043,0.0,0.019184652278177457,0.15609756097560976,744.0,0.5604838709677419,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,590.0,220.0,564.0,alto
SKPS,2024-06-01,296.0,294.0,0.0,0.0,590.0,31370.0,44176.0,51,6,56,31132.0,116279.0,17,6,22,62502.0,160455.0,401.0,30969.0,0.0,31132.0,401.0,0.006415794694569774,398,20.35929648241206,14.000000000000002,29.000000000000004,3.0609347294860765,15.680904522613066,76.4663316582915,4.351758793969849,17.0,3.001575475835831,29.0,5.841360201511354,0.06,1.315944053233405,100.0,30.613793969849223,0.09296482412060302,0.0,0.032663316582914576,0.0654911838790932,0.0,0.01256281407035176,0.12628865979381443,720.0,0.5527777777777778,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,575.0,220.0,564.0,alto
SKPS,2024-07-01,287.0,288.0,0.0,0.0,575.0,35546.0,45156.0,50,8,56,32120.0,107192.0,16,8,25,67666.0,152348.0,774.0,34772.0,0.0,32120.0,774.0,0.01143853634025951,412,21.732843137254903,14.000000000000002,26.999999999999996,3.232923347515534,11.82843137254902,56.05249999999992,6.580882352941177,18.0,4.0377003703798335,34.0,6.10760493827163,0.75,0.6837353303404398,100.0,30.140464547677258,0.07766990291262135,0.0,0.0,0.01728395061728395,0.0,0.08495145631067962,0.04,744.0,0.553763440860215,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,550.0,220.0,564.0,medio
SKPS,2024-08-01,275.0,275.0,0.0,0.0,550.0,32447.0,48695.0,53,5,74,30609.0,126743.0,18,6,26,63056.0,175438.0,587.0,31860.0,0.0,30609.0,587.0,0.00930918548591728,406,21.703703703703702,8.0,29.000000000000004,3.3810934886982835,10.74567901234568,52.928296296296196,6.931950617283951,22.0,4.704347620256051,39.0,6.157851851851879,0.62,0.48785302300714034,100.0,30.149012345679,0.024630541871921183,0.0,0.0024630541871921183,0.009876543209876543,0.012345679012345678,0.1477832512315271,0.03504043126684636,744.0,0.5456989247311828,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,583.0,220.0,564.0,alto
SKPS,2024-09-01,290.0,293.0,0.0,0.0,583.0,30010.0,45540.0,45,4,48,27999.0,130028.0,15,5,21,58009.0,175568.0,456.0,29554.0,0.0,27999.0,456.0,0.007860849178575739,418,22.497607655502392,14.000000000000002,29.000000000000004,3.5733149028398423,10.028708133971293,48.117846889952126,5.961722488038277,16.0,3.5668966822697685,29.0,6.171342925659499,3.73,0.19788817720368426,500.0,30.105502392344494,0.019138755980861243,0.0,0.007177033492822967,0.0,0.0,0.09569377990430622,0.015345268542199489,720.0,0.5805555555555556,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,564.0,220.0,564.0,medio
SKPS,2024-10-01,280.0,284.0,0.0,0.0,564.0,33776.0,48385.0,49,5,52,30750.0,58544.0,17,5,21,64526.0,106929.0,538.0,33238.0,0.0,30750.0,538.0,0.008337724328177788,524,19.99043977055449,15.0,35.0,3.188506718447944,14.904397705544934,75.2429501915708,4.251453154875717,155.51,7.118080628277244,31.0,5.686982591876233,0.03,1.54766759549022,0.0,30.12129770992373,0.0648854961832061,0.009541984732824428,0.07061068702290077,0.09090909090909091,0.0019120458891013384,0.02480916030534351,0.22532188841201717,744.0,0.7043010752688172,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,581.0,220.0,564.0,alto
SKPS,2024-11-01,289.0,292.0,0.0,0.0,581.0,31486.0,56891.0,51,6,56,30897.0,163513.0,16,6,24,62383.0,220404.0,588.0,30898.0,0.0,30897.0,588.0,0.009425644807078852,529,18.466793168880454,13.0,30.0,2.755971353211985,15.047438330170777,82.5382922201139,3.528409090909091,14.0,2.6127602014493654,27.0,5.126577946768069,0.03,2.1378478899536786,0.0,30.123969754253327,0.07939508506616257,0.0,0.13799621928166353,0.1844106463878327,0.0,0.017013232514177693,0.3087378640776699,720.0,0.7347222222222223,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,626.0,220.0,564.0,alto
SKPS,2024-12-01,315.0,311.0,0.0,0.0,626.0,30740.0,50158.0,51,6,58,35754.0,166372.0,17,6,24,66494.0,216530.0,521.0,30219.0,0.0,35754.0,521.0,0.007835293409931722,672,18.208643815201192,15.0,26.999999999999996,2.5288749979057026,16.15946348733234,89.21575260804765,3.0267857142857144,13.0,2.366406047455709,21.0,4.6164732142857225,0.06,2.4217972355773636,0.0,30.110178571428676,0.17113095238095238,0.001488095238095238,0.21577380952380953,0.28125,0.0,0.013392857142857142,0.5029940119760479,744.0,0.9032258064516129,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,737.0,220.0,564.0,alto
SKPS,2025-01-01,370.0,367.0,0.0,0.0,737.0,37515.0,38896.0,56,6,87,27558.0,80738.0,18,6,27,65073.0,119634.0,962.0,36553.0,0.0,27558.0,962.0,0.014783397107863477,725,18.124137931034483,14.000000000000002,26.0,2.649097518119475,15.28551724137931,85.3737517241379,3.2675034482758623,14.0,2.359957153031714,27.0,5.207026279391446,0.06,2.070642207209629,0.0,30.127075862068978,0.11448275862068966,0.0,0.16551724137931034,0.1715076071922545,0.0,0.016551724137931035,0.42151162790697677,744.0,0.9744623655913979,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,505.0,220.0,564.0,medio
SKPS,2025-02-01,251.0,254.0,0.0,0.0,505.0,23509.0,35347.0,53,6,58,20334.0,129691.0,17,6,22,43843.0,165038.0,456.0,23053.0,0.0,20334.0,456.0,0.010400748123987866,683,17.76358296622614,15.0,25.0,1.9368473692341956,16.4992657856094,92.91393538913366,2.636896046852123,12.0,1.9852647132930448,16.0,4.765609397944212,0.06,2.315181854151828,0.0,30.116222547584236,0.19472913616398244,0.0029282576866764276,0.23133235724743778,0.2555066079295154,0.0,0.005856515373352855,0.5617647058823529,672.0,1.0163690476190477,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,553.0,220.0,564.0,medio
SKPS,2025-03-01,280.0,273.0,0.0,0.0,553.0,28666.0,52058.0,53,6,58,26777.0,142998.0,17,6,23,55443.0,195056.0,576.0,28090.0,0.0,26777.0,576.0,0.010389048211676858,647,18.30757341576507,14.000000000000002,26.999999999999996,2.4500561977072595,15.837712519319938,86.83349304482242,3.3751937984496125,14.0,2.1508351334749145,25.0,5.434573643410875,0.03,1.8304208217532871,0.0,30.134327666151545,0.21483771251931993,0.0015455950540958269,0.08500772797527048,0.11937984496124031,0.0,0.013910355486862442,0.2932692307692308,744.0,0.8696236559139785,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,604.0,220.0,564.0,alto
SKPS,2025-04-01,302.0,302.0,0.0,0.0,604.0,28429.0,52682.0,58,7,73,25450.0,157938.0,20,7,27,53879.0,210620.0,578.0,27851.0,0.0,25450.0,578.0,0.01072774179179272,699,18.61230329041488,14.000000000000002,31.0,2.5186792690453212,15.78969957081545,85.35575107296138,3.8540772532188843,18.0,2.356821435257879,28.0,5.3016189111748036,0.03,1.9689173884133677,0.0,30.123476394849856,0.20743919885550788,0.001430615164520744,0.1072961373390558,0.1504297994269341,0.0,0.011444921316165951,0.3354330708661417,720.0,0.9708333333333333,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,628.0,220.0,564.0,alto
SKPS,2025-05-01,315.0,313.0,0.0,0.0,628.0,25948.0,52554.0,57,7,67,23914.0,153512.0,19,7,25,49862.0,206066.0,614.0,25334.0,0.0,23914.0,614.0,0.012313986603024346,743,18.93943472409152,15.0,26.0,2.650910071717711,15.169582772543741,81.06944818304171,4.098250336473755,22.0,2.8197961457921057,32.0,5.418102288021554,0.03,1.8679151588699086,0.0,30.14119784656807,0.15746971736204576,0.0013458950201884253,0.09959623149394348,0.12516823687752354,0.0013458950201884253,0.02826379542395693,0.2898550724637681,744.0,0.9986559139784946,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,617.0,220.0,564.0,alto
SKPS,2025-06-01,309.0,308.0,0.0,0.0,617.0,26154.0,47519.0,58,3,75,27369.0,133449.0,16,3,20,53523.0,180968.0,649.0,25505.0,0.0,27369.0,649.0,0.012125628234590737,721,18.6375,15.0,26.0,2.695070320674339,14.845833333333333,80.86926388888894,4.25,19.0,3.0336545296531567,33.0,5.317337031900155,0.0,1.9705886342457173,0.0,30.149125000000048,0.15811373092926492,0.0,0.1317614424410541,0.14979195561719832,0.0,0.0319001386962552,0.33482810164424515,720.0,1.0013888888888889,Antonio Nariño Airport,medium_airport,Chachagüí,Nariño Department,PSO,1.396722,-77.29093,5951,1,1,1,0,619.0,220.0,564.0,alto
